cust_id,age_band,res_area,nbask,nitem,spend,nprodid,nprodcat,ipb_max,ipb_med,ipb_min,spb_max,spb_med,spb_min,prodctpb_max,prodctpb_med,prodctpb_min,dur_max,dur_med,dur_min,popcat_nbaskA,popcat_nbaskB,popcat_nbaskC,popcat_nbaskD,popcat_nbaskE,popcat_sizeA,popcat_sizeB,popcat_sizeC,popcat_sizeD,popcat_sizeE,popid_nbaskA,popid_nbaskB,popid_nbaskC,popid_nbaskD,popid_nbaskE,prodpriceA,prodpriceB,prodpriceC,prodpriceD,prodpriceE
01844450,3,7,39,49,6579,38,33,33,14,2,3041,2243,1295,23,10,2,84,42.5,1,1,0,2,2,34,2,1,5,9,22,1,3,0,5,30,11,16,5,4,3
01844481,3,2,40,50,12235,38,33,21,3,2,6044,465,215,15,3,2,31,11,1,0,1,0,8,31,0,1,4,13,22,0,3,0,5,32,8,7,10,11,4
01844498,3,2,11,19,7674,11,7,15,2,2,6347,1109,218,4,2,2,88,45.5,3,0,1,1,1,8,0,1,0,2,8,0,1,2,1,7,3,3,0,0,5
01844559,3,2,9,18,2655,8,6,11,9,7,1777,1327.5,878,4,3.5,3,8,8,8,0,0,1,0,8,0,1,0,1,7,0,0,0,2,7,4,2,2,1,0
01844641,9,6,4,4,700,3,3,3,2,1,402,350,298,3,2,1,1,1,1,0,0,0,2,2,0,0,2,0,2,0,0,0,2,2,1,1,0,0,2
01844665,6,3,7,11,2353,7,7,6,2,1,1499,401,52,4,1,1,92,4,1,0,0,0,1,6,0,1,1,1,4,0,0,0,0,7,3,1,1,1,1
01844818,5,3,9,16,8052,9,6,12,8,4,7444,4026,608,5,3,1,9,9,9,0,0,0,1,8,0,0,0,2,7,0,0,0,3,6,1,3,3,1,1
01844924,1,7,9,51,47565,9,4,39,6,6,37125,10044,396,3,1,1,74,45.5,17,0,0,0,0,9,0,0,0,1,8,0,0,0,0,9,0,1,4,2,2
01844955,4,7,76,164,247788,68,50,48,20,15,226561,3690,2086,14,8,6,42,14.5,5,0,2,4,5,65,2,1,7,15,51,2,3,6,7,58,16,24,15,14,7
01845006,6,7,3,3,176,3,3,2,1.5,1,157,88,19,2,1.5,1,18,18,18,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,1,1,1,0,0
01845013,3,7,6,8,1146,5,5,4,4,4,705,573,441,3,3,3,35,35,35,0,0,0,0,6,0,0,0,2,4,0,0,0,1,5,2,2,1,1,0
01845303,3,1,46,65,10631,45,31,29,15,6,5486,2311.5,522,13,9.5,4,40,19,11,0,1,1,6,38,0,1,4,10,31,0,3,4,4,35,14,16,7,7,2
01845341,3,2,35,41,3793,31,22,13,9,3,1352,626,219,9,7,3,39,22.5,7,0,0,0,0,35,0,2,1,5,27,0,0,2,6,27,9,14,8,3,1
01845419,9,1,58,69,5638,47,33,10,5,2,951,427,96,8,3,1,29,3.5,1,0,0,0,0,58,0,0,3,12,43,0,0,0,2,56,26,19,9,3,1
01845426,4,1,12,12,636,12,8,10,6,2,493,318,143,6,4,2,1,1,1,0,0,0,0,12,0,1,0,2,9,0,0,0,0,12,5,4,3,0,0
01845433,3,1,39,46,9480,37,29,15,13.5,4,3079,2444.5,1512,11,10,3,55,33,22,0,0,2,7,30,1,2,5,8,23,0,3,4,6,26,14,10,4,3,8
01845495,3,2,67,95,7983,57,43,15,4,2,2721,300,73,9,4,1,23,4,1,0,1,0,3,63,3,0,3,10,51,0,0,1,11,55,39,16,9,3,0
01845525,9,6,9,18,4553,9,9,15,9,3,4265,2276.5,288,6,4.5,3,21,21,21,0,0,0,0,9,0,0,0,4,5,0,0,0,1,8,3,2,3,1,0
01845532,5,1,12,13,1721,12,9,6,4,3,972,392,357,3,3,3,22,11.5,1,0,0,1,0,11,1,0,0,3,8,0,0,0,2,10,3,5,1,2,1
01845624,8,1,35,41,6772,33,27,24,7.5,2,3598,1537,100,21,5.5,1,45,34,1,0,0,1,1,33,0,3,1,7,24,0,1,2,3,29,11,6,10,5,3
01845648,5,7,7,13,2331,7,6,5,5,3,1475,437,419,3,2,1,67,49,31,0,0,0,1,6,0,0,0,0,7,0,0,0,3,4,2,2,2,1,0
01845655,5,7,6,24,8182,5,5,12,6,6,3524,3204,1454,3,2,1,53,49,45,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,5,0,1,0
01845693,6,1,10,13,2274,9,7,3,2.5,1,1413,177,80,2,1.5,1,56,8,1,0,0,0,1,9,0,0,2,1,7,0,0,0,0,10,4,2,1,0,3
01845716,11,8,58,90,18657,48,39,18,6.5,1,4708,1097,60,10,4.5,1,39,5,1,0,1,3,8,46,1,4,8,13,32,1,1,2,8,46,8,16,14,15,5
01845747,11,8,196,317,105226,176,115,30,4,1,13564,903.5,22,19,2,1,11,2,1,3,5,10,32,146,4,8,19,34,131,8,8,12,30,138,77,37,33,22,27
01845754,11,8,109,136,20712,95,73,28,3.5,1,5138,796.5,85,17,2.5,1,17,4,1,0,2,5,12,90,0,0,12,22,75,2,4,9,19,75,37,24,25,15,8
01845778,11,8,146,164,13822,116,76,12,3,1,1809,239,11,11,2,1,17,1,1,0,3,2,6,135,3,6,4,24,109,1,5,4,18,118,74,34,20,11,7
01845822,11,8,6,11,631,6,6,7,5.5,4,431,315.5,200,4,3,2,16,16,16,0,0,0,0,6,0,1,0,2,3,0,0,1,1,4,3,3,0,0,0
01845839,11,8,132,179,19818,114,76,20,3,1,2266,416.5,15,11,2,1,12,3,1,0,1,2,4,125,2,1,6,26,97,0,4,5,6,117,49,37,29,11,6
01845884,11,8,63,74,8036,54,42,8,2,1,2268,157.5,23,8,2,1,17,3,1,0,0,2,5,56,0,1,1,21,40,2,0,4,1,56,33,7,14,7,2
01845945,11,8,52,86,21747,47,37,41,9,3,10044,1076,303,17,6,1,52,10.5,7,0,0,0,1,51,1,0,1,9,41,0,0,0,3,49,16,18,8,9,1
01845976,11,8,87,98,16242,77,52,8,2,1,2872,316,15,7,2,1,30,2,1,0,1,2,9,75,2,0,6,17,62,0,4,3,18,62,20,35,12,7,13
01845983,11,8,328,439,62475,283,178,30,6,1,10308,634.5,32,18,4.5,1,10,2,1,0,2,17,22,287,4,5,22,52,245,5,12,19,40,252,118,99,66,36,9
01845990,11,8,243,458,223943,221,155,144,5,1,171891,520,18,16,3,1,14,2,1,0,1,4,31,207,6,4,25,44,164,0,9,21,26,187,99,53,48,29,14
01846003,11,8,101,137,30722,95,65,24,9,1,14586,1292,116,17,5,1,19,5,1,0,1,3,6,91,1,2,5,16,77,0,2,4,16,79,41,25,10,10,15
01846065,11,8,69,95,8090,55,41,51,5,1,5455,251,57,24,3.5,1,22,8,4,0,0,0,4,65,2,2,7,11,47,0,0,3,9,57,34,21,10,3,1
01846072,11,8,182,266,40765,148,105,21,3,1,9816,414.5,19,14,2,1,8,2,1,1,0,14,14,153,6,5,13,31,127,2,2,9,22,147,52,58,34,11,27
01846119,11,8,111,129,11303,94,72,11,3,1,1947,145,27,10,2,1,8,2,1,0,0,4,6,101,1,1,6,39,64,0,1,4,9,97,47,28,20,12,4
01846195,11,8,93,96,7024,83,59,27,8,2,2511,533,142,17,7.5,1,25,6,1,0,1,3,6,83,3,1,5,22,62,0,2,4,8,79,54,24,11,3,1
01846225,11,8,247,306,39305,213,125,16,4,1,8351,326,27,11,3,1,10,2,1,4,1,10,12,220,7,4,11,39,186,10,11,10,35,181,110,66,37,23,11
01846249,11,8,11,17,1385,11,10,13,2,2,1209,116,60,8,1,1,45,23,1,0,0,0,1,10,0,0,0,2,9,0,0,1,4,6,5,5,1,0,0
01846256,11,8,191,262,34573,128,85,43,2,1,7020,258,14,17,1.5,1,11,2,1,0,1,4,13,173,2,0,10,37,142,1,5,4,17,164,64,58,39,23,7
01846263,11,8,80,110,15516,58,48,22,4,1,3324,414,22,13,3,1,9,2,1,1,1,2,6,70,1,3,6,20,50,0,1,3,19,57,33,16,20,7,4
01846300,11,8,4,5,590,4,4,3,2.5,2,338,295,252,2,2,2,113,113,113,0,0,0,0,4,0,0,0,3,1,0,0,0,0,4,0,1,2,1,0
01846317,11,8,72,100,17021,66,49,21,2,1,5729,251,19,8,2,1,29,2,1,1,1,0,7,63,1,3,7,21,40,1,3,0,4,64,30,11,13,14,4
01846324,11,8,74,91,15164,64,44,12,5,1,4453,487.5,19,7,3,1,37,3,1,1,1,0,2,70,1,2,4,11,56,2,1,5,3,63,27,18,15,5,9
01846331,11,8,73,82,7264,69,47,12,2,1,1920,166,17,8,2,1,19,2,1,0,0,0,2,71,0,1,2,18,52,0,0,1,4,68,28,19,15,10,1
01846348,11,8,15,19,2299,15,15,6,2,1,737,137,19,4,1,1,26,7,1,0,1,0,1,13,0,1,1,6,7,0,3,1,0,11,5,3,4,2,1
01846355,11,8,130,174,20218,111,71,30,6,2,2929,1158,52,21,4,1,56,2.5,1,0,2,0,4,124,1,1,8,24,96,0,2,3,10,115,50,37,28,10,5
01846362,11,8,51,63,6973,46,35,15,3,1,1989,315,38,11,2,1,24,4,1,0,0,0,3,48,0,1,3,14,33,0,1,1,2,47,17,12,10,10,2
01846379,11,8,45,54,4134,42,35,21,2,1,1631,220,43,13,2,1,14,3,1,0,0,4,6,35,4,2,3,9,27,0,3,2,3,37,15,19,7,4,0
01846386,11,8,160,203,28355,135,100,22,5,1,2829,618,38,13,4,1,12,2,1,1,0,8,32,119,3,6,15,36,100,6,13,13,30,98,47,36,35,26,16
01846393,11,8,37,44,3572,33,26,7,3,1,755,209.5,41,5,2,1,17,5,1,0,0,0,0,37,0,0,0,11,26,0,0,1,5,31,10,9,14,3,1
01846416,11,8,196,273,48154,162,112,31,4,1,8571,515,19,14,2,1,12,2,1,0,2,6,18,170,3,7,12,48,126,4,6,7,23,156,72,43,39,26,16
01846478,11,8,59,81,21348,58,43,15,2,1,6552,166,27,10,1,1,19,2.5,1,0,0,1,4,54,1,1,3,13,41,1,0,3,5,50,16,17,13,8,5
01846485,11,8,20,27,7083,18,17,8,6,1,4439,637,282,7,4,1,23,11.5,6,0,0,0,3,17,0,0,1,7,12,0,2,0,0,18,5,9,2,1,3
01846492,11,8,190,236,27267,167,90,20,3.5,1,4578,352.5,18,11,2,1,12,2,1,0,0,3,8,179,2,1,9,33,145,2,2,3,14,169,76,50,31,23,10
01846539,11,8,71,91,10861,69,52,27,2,1,2009,237,47,14,2,1,10,4,1,0,1,0,4,66,3,2,2,18,46,0,1,1,7,62,29,9,15,15,3
01846546,11,8,171,200,18880,136,91,20,4,1,2881,271,46,14,3,1,10,2,1,0,4,3,9,155,3,2,13,44,109,2,4,4,24,137,64,43,44,16,4
01846553,11,8,137,147,12907,112,71,15,4,1,1565,350,40,13,4,1,14,3,1,0,0,1,7,129,0,0,11,23,103,1,0,2,10,124,50,37,32,14,4
01846560,11,8,51,64,10558,48,36,9,4,1,3273,395,77,5,3,1,25,7,2,1,0,1,2,47,1,0,0,13,37,0,5,2,3,41,19,11,10,2,9
01846607,11,8,413,525,66000,328,179,48,5,1,6276,457,24,30,3,1,8,1,1,1,1,9,19,383,6,4,14,74,315,2,8,22,44,337,145,128,64,41,35
01846614,11,8,15,17,4642,14,10,4,3,1,3715,185,61,3,2,1,2,2,1,0,0,0,4,11,0,0,2,0,13,0,0,1,2,12,9,3,2,0,1
01846621,11,8,201,254,27360,156,89,22,5,1,2303,407.5,30,17,3.5,1,14,2,1,0,2,2,10,187,1,3,15,33,149,2,3,3,28,165,91,39,38,27,6
01846638,11,8,28,33,1539,27,22,11,2,1,501,96,25,8,2,1,21,2,1,0,0,1,1,26,2,0,0,3,23,0,0,1,1,26,21,2,4,1,0
01846645,11,8,32,34,3276,32,23,17,13,4,1633,1336,307,11,10,3,6,3.5,1,0,0,0,2,30,0,0,4,6,22,0,0,1,2,29,11,5,8,7,1
01846652,11,8,52,62,7812,41,34,5,2,1,1890,189,36,4,2,1,14,3,1,0,1,0,0,51,0,3,1,18,30,0,1,1,7,43,18,17,7,8,2
01846669,11,8,355,459,60347,285,161,34,5,1,12416,508.5,17,18,4,1,9,1,1,0,1,4,19,331,3,13,23,55,261,1,5,10,26,313,144,100,59,32,20
01846676,11,8,81,123,16051,58,35,33,2,1,3202,227,20,5,2,1,20,2,1,0,0,0,3,78,2,2,5,8,64,0,0,0,4,77,26,25,17,8,5
01846683,11,8,131,162,18954,113,82,10,3,1,6090,193,15,6,2,1,13,2,1,0,0,2,10,119,7,1,9,38,76,1,2,3,15,110,69,26,24,8,4
01846690,11,8,181,294,130344,141,95,34,5,1,91670,428,40,22,2,1,9,2,1,1,2,4,17,157,3,5,8,40,125,2,9,9,17,144,65,44,40,22,10
01846706,11,8,133,165,15999,98,68,20,3,1,3603,263,20,12,2,1,15,2,1,0,0,5,8,120,3,2,9,32,87,2,2,6,8,115,80,22,21,8,2
01846737,11,8,71,90,7759,56,42,14,3,1,1799,227,62,10,3,1,15,3,1,0,1,5,0,65,5,0,0,25,41,0,1,3,4,63,35,18,12,5,1
01846751,11,8,53,60,7234,50,40,9,3,1,1444,460,23,8,2.5,1,20,6,1,1,1,1,5,45,1,1,2,17,32,0,1,4,12,36,13,21,8,10,1
01846768,11,8,37,44,8801,34,29,13,2,1,1701,210,33,10,1,1,16,5.5,1,1,0,2,2,32,1,1,2,8,25,1,0,5,7,24,6,5,12,8,6
01846775,11,8,72,84,10730,65,47,14,4,1,2364,422,123,11,4,1,22,5.5,3,0,1,1,4,66,1,0,2,7,62,0,2,4,12,54,21,15,17,12,7
01846805,11,8,2,4,134,2,2,2,2,2,100,67,34,1,1,1,16,16,16,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0
01846812,11,8,297,392,45610,235,150,82,3,1,8968,408,30,44,2,1,9,2,1,0,4,5,21,267,8,6,14,51,218,0,8,22,28,239,111,72,57,45,12
01846829,11,8,134,191,23737,113,74,21,5.5,1,3705,695.5,104,16,3,1,23,2,1,1,1,1,8,123,2,2,9,23,98,1,3,4,13,113,36,46,34,15,3
01846867,11,8,71,75,8018,64,46,16,4,1,1361,488,183,13,4,1,14,3,1,0,0,1,6,64,0,0,5,8,58,0,4,6,6,55,24,22,15,4,6
01846904,11,8,411,607,88669,265,154,41,6,1,20836,579,52,19,4,1,8,1,1,3,5,13,29,361,9,13,24,98,267,4,15,16,49,327,148,140,55,47,21
01846911,11,8,38,46,4388,36,33,7,2,1,1099,165.5,56,4,2,1,23,4,1,0,0,0,5,33,0,1,3,9,25,0,0,2,4,32,13,8,11,4,2
01846928,11,8,135,168,31584,126,94,20,3,1,6139,383,25,16,2,1,12,2,1,0,0,3,19,113,2,4,12,20,97,1,4,11,21,98,28,39,31,22,15
01846935,11,8,44,47,4597,41,35,10,2.5,1,1075,187,43,7,2.5,1,28,6,2,0,0,0,6,38,0,4,4,12,24,0,0,3,5,36,15,11,12,3,3
01846942,11,8,222,295,53435,204,126,50,6,1,11112,868,113,31,4,1,13,3,1,0,4,2,13,203,1,8,12,45,156,1,5,15,29,172,84,51,44,30,13
01847024,11,8,73,111,17746,69,55,12,2,1,3298,252,32,6,2,1,28,1.5,1,0,1,3,11,58,2,3,6,15,47,0,1,3,11,58,22,19,19,9,4
01847031,11,8,44,75,10303,43,31,16,2.5,1,2808,275,19,10,1,1,16,7,1,0,0,0,3,41,0,2,4,5,33,0,1,1,6,36,12,16,9,3,4
01847062,11,8,66,77,10918,62,37,25,4,1,2907,317.5,52,16,2,1,18,2,1,0,1,0,3,62,0,1,1,9,55,1,4,2,4,55,25,22,10,3,6
01847086,11,8,29,35,2863,25,21,6,2,1,685,148,22,6,1,1,25,2,1,0,0,1,3,25,0,1,4,4,20,0,1,1,3,24,10,11,6,2,0
01847109,11,8,10,11,883,9,9,7,3,1,504,264,115,6,3,1,23,22,21,0,0,0,0,10,0,0,2,2,6,0,0,0,0,10,3,2,5,0,0
01847116,11,8,84,103,10651,72,47,11,3,1,1506,233,21,8,2,1,26,2,1,1,2,2,13,66,4,3,7,19,51,2,3,6,21,52,27,22,12,22,1
01847130,11,8,13,16,5949,13,11,6,2,1,4207,321,136,4,1,1,40,35,4,0,1,1,3,8,0,0,1,4,8,0,2,4,2,5,2,2,2,1,6
01847147,11,8,186,233,21107,158,96,38,4,1,2811,246,11,18,2,1,19,2,1,0,0,6,10,170,3,3,13,38,129,2,2,7,18,157,83,55,21,18,9
01847154,11,8,40,59,19255,34,28,12,9,1,7208,1659,208,8,4,1,23,11,1,0,0,1,2,37,1,1,8,7,23,0,1,1,4,34,12,10,10,2,6
01847178,3,2,16,28,5762,16,13,12,11,5,3599,1259,904,6,5,3,51,29.5,8,0,0,0,4,12,0,0,1,4,11,0,1,3,3,9,5,2,5,3,1
01847185,5,6,25,37,6913,23,17,14,13,10,3447,2378,1088,9,8,6,28,16.5,5,0,0,1,2,22,0,1,0,7,17,0,0,0,3,22,6,8,7,3,1
01847260,8,2,45,67,9944,31,24,13,4.5,1,1607,963.5,72,7,2.5,1,34,7,1,0,0,0,0,45,0,0,3,8,34,0,0,0,1,44,2,16,12,13,2
01847277,4,7,5,6,554,5,4,5,3,1,529,277,25,3,2,1,7,7,7,0,0,0,1,4,0,0,0,1,4,0,0,0,2,3,2,0,2,1,0
01847376,1,2,17,18,2229,17,15,6,3,1,574,453.5,90,6,3,1,38,21,2,0,0,1,4,12,0,0,1,1,15,1,3,2,4,7,4,5,4,1,3
01847567,6,8,37,42,6885,36,30,28,21,14,4723,3442.5,2162,22,16,10,6,6,6,2,1,0,7,27,3,0,3,5,26,0,3,4,6,24,7,13,10,4,3
01847604,3,2,8,13,4390,8,8,10,6.5,3,2995,2195,1395,5,4,3,17,17,17,0,0,0,0,8,0,0,0,1,7,0,2,0,0,6,1,1,1,2,3
01847642,5,1,27,50,4878,27,17,43,6,1,2969,1800,109,15,1,1,58,29.5,1,0,0,0,0,27,0,0,0,4,23,0,0,0,1,26,18,5,4,0,0
01847703,3,1,30,34,5547,29,21,13,6,4,1754,1100,455,9,5,2,16,9,4,0,1,0,1,28,1,0,1,2,26,0,1,1,3,25,9,10,5,3,3
01847734,2,2,13,23,8348,13,12,13,4,2,6654,674,346,6,2.5,1,19,9,1,0,0,2,3,8,0,0,3,4,6,0,3,4,1,5,2,1,5,1,4
01847741,7,2,15,16,1920,13,12,6,4,2,721,491,217,6,3.5,2,62,15,7,0,0,0,0,15,0,2,0,3,10,0,2,0,0,13,1,2,7,5,0
01847765,5,1,22,24,1616,21,20,12,11,1,904,572,140,11,9,1,34,30,26,0,0,0,1,21,0,0,3,6,13,0,0,0,3,19,9,7,2,4,0
01847796,5,2,89,109,20054,87,66,33,8.5,4,6643,1840,642,22,5,3,45,5,1,0,1,3,5,80,3,2,5,15,64,0,3,4,17,65,24,29,13,14,9
01847833,3,1,17,17,1639,17,15,7,6,4,820,423,396,6,5,4,46,36,26,0,0,0,4,13,0,2,0,1,14,0,3,2,0,12,5,4,5,2,1
01847871,4,7,33,42,5251,29,23,18,5,3,2234,722.5,199,10,4,1,59,10,7,0,0,0,5,28,0,0,1,10,22,0,0,2,4,27,14,5,11,2,1
01847987,4,1,199,276,38329,186,113,36,4,1,6053,267.5,12,17,2.5,1,26,2,1,1,0,2,13,183,4,3,11,29,152,1,3,4,22,169,95,50,32,14,8
01847994,4,2,748,1119,157680,589,285,74,10.5,1,16828,1320.5,32,33,6,1,11,1,1,4,10,18,59,657,11,35,38,150,514,2,17,36,106,587,340,173,133,57,45
01848014,2,2,15,20,1792,15,13,11,10,9,936,896,856,8,7,6,61,61,61,1,0,1,2,11,0,1,2,3,9,0,1,3,2,9,3,4,5,3,0
01848045,10,8,304,389,54398,277,178,39,6,1,5495,606,24,30,4,1,12,2,1,2,8,16,31,247,5,16,32,53,198,8,12,14,56,214,97,85,58,42,22
01848052,10,1,21,33,1876,18,13,9,2,1,440,78,18,5,1,1,26,6,2,0,0,0,1,20,4,0,3,2,12,0,0,0,1,20,14,3,2,1,1
01848151,11,8,33,41,4622,33,30,6,3,1,857,343,28,5,2,1,23,5.5,1,0,1,3,5,24,1,2,4,3,23,0,0,7,5,21,12,5,7,6,3
01848168,11,8,16,17,1064,16,15,4,2,1,356,62,37,3,2,1,27,11.5,5,0,0,1,3,12,0,0,2,5,9,0,1,0,4,11,5,9,2,0,0
01848182,11,8,105,144,59925,102,67,16,2,1,9442,888,9,11,2,1,14,2,1,2,2,5,27,69,3,3,13,13,73,4,16,19,15,51,21,26,8,19,31
01848205,11,8,103,130,35455,86,58,28,2,1,7471,236,19,10,2,1,32,1,1,3,0,5,23,72,1,3,10,10,79,3,11,20,18,51,31,17,9,12,34
01848243,11,8,89,118,67019,82,50,17,2,1,25232,305,26,7,2,1,14,3,1,0,0,5,6,78,1,0,5,10,73,6,8,10,14,51,19,16,10,11,33
01848267,11,8,123,160,26014,107,74,14,2.5,1,6514,243.5,31,7,2,1,18,1,1,0,0,1,12,110,0,2,6,18,97,2,2,5,19,95,31,27,36,20,9
01848274,11,8,105,139,22987,96,58,15,4,1,10044,240,77,10,2,1,12,3,1,0,0,1,3,101,0,1,6,18,80,0,1,0,6,98,49,27,14,12,3
01848311,11,8,4,9,10344,4,4,6,2,1,10044,159,141,2,1,1,39,24.5,10,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,1,0,1,1,1
01848328,11,8,68,99,37390,65,53,31,4,2,17712,233,63,15,3,1,27,6,1,0,1,2,4,61,0,0,7,15,46,0,4,4,5,55,28,15,13,7,5
01848335,11,8,237,303,36735,178,118,44,3,1,10854,194,15,31,2,1,9,1,1,0,2,4,15,216,7,4,16,56,154,2,8,14,18,195,114,42,42,25,14
01848359,11,8,86,260,77071,42,34,27,4,1,10390,674.5,28,5,2,1,13,3,1,0,1,1,6,78,5,1,2,12,66,0,0,2,13,71,37,33,9,3,4
01848410,11,8,148,196,24374,127,80,17,5,1,5600,330,20,9,3,1,18,2,1,1,3,2,6,136,4,1,8,30,105,2,4,4,12,126,72,29,30,9,8
01848434,11,8,138,201,19430,109,72,26,5,1,5363,391.5,8,22,3,1,17,3,1,0,0,0,4,134,0,2,7,42,87,0,0,6,11,121,66,38,20,7,7
01848472,11,8,29,31,2668,27,22,10,6,3,1162,462,147,9,5,3,73,14.5,1,0,0,0,2,27,0,0,2,4,23,1,0,0,2,26,14,6,5,3,1
01848496,11,8,58,70,5026,51,41,17,3.5,1,965,297.5,71,10,2.5,1,26,5,1,0,0,0,3,55,1,0,2,7,48,0,2,1,2,53,24,23,5,5,1
01848519,11,8,255,334,39611,227,123,86,4,1,9864,362,17,55,2,1,14,1,1,0,0,3,7,245,2,4,12,44,193,1,6,8,23,217,119,72,34,22,8
01848526,11,8,10,12,9428,10,7,7,3,2,7183,2038,207,3,2,2,85,46.5,8,0,0,2,3,5,0,0,1,1,8,0,1,4,2,3,0,0,2,1,7
01848564,11,8,84,99,34382,75,51,24,2,1,6344,384,30,16,1.5,1,15,2,1,0,1,0,11,72,2,0,6,13,63,2,9,4,10,59,15,23,13,5,28
01848571,11,8,74,98,114778,66,36,17,3,1,71304,384.5,29,10,2,1,13,6,1,0,0,2,6,66,3,0,2,14,55,1,4,4,17,48,17,10,16,6,25
01848588,11,8,29,42,9846,29,26,10,2,1,2779,635,36,6,1,1,33,10,1,0,0,5,1,23,1,1,3,6,18,1,3,5,3,17,9,0,8,8,4
01848601,11,8,134,158,23591,117,83,24,2,1,10044,182,19,16,2,1,11,3,1,0,2,0,6,126,3,2,10,30,89,0,2,3,15,114,69,24,29,9,3
01848618,11,8,65,89,13846,54,33,14,2,1,4857,338,59,8,2,1,26,3,1,0,0,1,3,61,0,0,9,8,48,0,0,2,8,55,23,13,20,3,6
01848656,11,8,94,101,11561,81,61,15,4,1,1607,408,28,11,4,1,16,5.5,1,0,0,1,6,87,0,0,12,18,64,1,4,4,9,76,24,31,19,15,5
01848663,11,8,18,25,2361,18,16,11,6,2,984,519.5,338,7,3.5,2,58,12,5,0,0,0,2,16,0,0,1,6,11,0,0,1,5,12,6,3,5,4,0
01848687,11,8,306,424,84749,274,177,49,18,3,14093,2817,396,33,12,2,25,5,1,3,8,9,37,249,7,6,24,73,196,5,15,20,53,213,77,91,69,49,20
01848755,5,1,26,35,6182,25,18,12,5.5,1,4187,497,90,7,4,1,30,28,3,0,0,0,1,25,2,0,3,7,14,0,0,0,1,25,11,7,6,1,1
01848786,5,1,7,7,1110,7,6,4,3.5,3,871,555,239,3,3,3,83,83,83,0,0,0,0,7,0,0,0,0,7,0,0,0,1,6,1,2,2,0,2
01848809,1,2,38,47,17055,36,24,7,2,1,6136,156,33,5,1.5,1,17,4,1,0,1,0,8,29,0,0,2,8,28,2,3,8,1,24,10,8,4,1,15
01848816,2,1,83,110,25139,76,48,19,1,1,6620,114.5,18,10,1,1,13,3,1,0,2,3,7,71,2,0,10,8,63,0,3,7,9,64,24,24,16,6,13
01848946,8,2,25,61,8757,23,13,50,30.5,11,7139,4378.5,1618,13,7.5,2,36,36,36,0,0,0,0,25,0,0,0,6,19,0,0,0,2,23,7,9,7,1,1
01849035,4,3,7,14,4255,7,7,12,7,2,3952,2127.5,303,5,3.5,2,21,21,21,0,0,1,1,5,0,0,0,2,5,0,2,0,2,3,1,1,2,1,2
01849158,10,6,29,37,2755,23,20,7,4,3,869,301,92,5,3.5,2,34,11,3,0,0,0,0,29,0,0,1,15,13,0,0,0,4,25,13,11,3,2,0
01849165,5,1,79,177,44260,63,50,57,31,24,11778,10149,4132,19,14,10,34,23.5,11,0,1,0,3,75,0,4,1,20,54,0,0,4,7,68,12,27,23,8,9
01849219,1,1,19,24,1767,9,7,8,3.5,2,464,293,180,6,2,1,39,20,1,0,0,0,0,19,0,0,0,3,16,0,0,0,0,19,6,1,12,0,0
01849226,7,2,67,95,10304,56,44,26,8,1,2469,1052,82,13,6,1,36,9.5,1,0,0,5,5,57,2,5,4,13,43,0,2,0,15,50,26,24,11,2,4
01849240,3,1,4,8,1060,4,3,6,4,2,823,530,237,2,1.5,1,22,22,22,0,0,0,0,4,0,0,0,1,3,0,1,0,0,3,1,0,3,0,0
01849332,6,7,116,167,19435,107,65,33,6.5,1,3652,891.5,35,15,3,1,36,4,1,0,0,2,6,108,1,1,8,14,92,0,3,6,14,93,56,23,22,11,4
01849394,4,1,42,47,4603,41,30,20,20,7,2206,1847,550,15,14,6,32,26.5,21,0,0,1,1,40,0,0,1,5,36,0,1,3,11,27,14,14,8,5,1
01849417,1,1,45,49,2888,42,34,16,3,1,1176,147,11,15,2,1,32,7,1,0,0,0,2,43,0,1,2,8,34,0,0,0,4,41,29,11,1,4,0
01849554,4,2,53,77,30156,51,32,37,5,3,16620,412,115,19,3,1,34,9,1,0,0,0,2,51,0,0,5,9,39,0,1,1,7,44,18,18,7,7,3
01849677,4,2,16,25,2907,16,14,11,3,1,1190,390,75,5,2,1,39,32,14,0,0,3,4,9,0,2,2,1,11,0,4,2,3,7,6,5,1,4,0
01849813,5,2,19,21,2496,19,17,12,10.5,9,1532,1248,964,10,8.5,7,5,5,5,0,0,3,1,15,0,0,1,6,12,1,0,0,3,15,2,9,4,3,1
01849875,1,1,4,10,808,4,3,6,5,4,592,404,216,2,1.5,1,17,17,17,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,2,0,1,1,0
01849882,3,1,5,12,815,5,5,6,2,2,396,162,95,2,1,1,62,21,8,0,0,0,1,4,0,0,2,2,1,0,0,1,1,3,0,3,2,0,0
01850093,4,2,10,14,1649,9,9,10,2,2,1521,76,52,8,1,1,88,45,2,0,0,0,1,9,0,0,1,3,6,0,0,0,0,10,4,3,2,0,1
01850154,4,6,45,46,3594,41,32,18,13.5,1,1313,1041,199,15,12.5,1,28,14,14,0,0,0,2,43,0,1,3,8,33,0,0,2,3,40,23,7,6,7,2
